review_id,product_id,product_title,star_rating,review_headline,review_body
R2D8VBR632PLE9,B00LUIV8J8,Holy Stone Mini RC Drone 4 CH 6-Axis 2.4 GHz Gyro RC Quadcopter Color Gold,1.0,One Star,"Didn't work, had to return it."
R23YJ06HJJBRLV,B007M63U0M,Wildlife Artists Fox Stuffed Animal Plush Toy,5.0,Five Stars,granddaughter loves it
RLUG0K5KQ5LQD,B00GSPFAQU,LEGO City Great Vehicles 60056 Tow Truck,5.0,Another Great Lego for Grandson,"I've been buying Lego &#34;City&#34; items for my oldest grandson (now 6) for quite a while now.  He loves Legos, and this is no exception.  Very well-made, durable, etc."
R2W00VUGOHWO0O,B00UD0UYGM,Power Wheels Harley-Davidson Rocker,5.0,Best Power Wheels Yet!,"Awesome Power Wheels that my little guy can operate with no problem. My son has tried 3 different power wheels (2 ATVs, Fire truck) and he always seems too not like to press the button with his thumb. This has a pedal and more natural for him to operate as a result. So whats that mean? 20 mins of non-stop cruising around the neighborhood! Easy set up (albeit a little more involved than the ATV and fire trucks as there are about 4 plastic parts you need to attach to form the handlebars. One thing I didn't like is the 18 hour charge time - I'll deduct .5 star for that- You'd think these things would come fully charged by now given the cimplaints.. oh well<br /><br />4.5/5 stars (rounded up to 5)"
R3O45WOO2EIX11,B0053VFLMS,Neca Jeff Dunham - Window Cling - Peanut Plush,5.0,this is a excellent second choice,"If you can't afford the big one, this is a excellent second choice!"
R29LJ693V0GYRO,B0012ZI4HS,My First Dolly,5.0,Five Stars,"My daughter & niece loved these dolls. Very cute, and durable."
R3MVPHGNHC836H,B00619B03U,Thomas - Let's Go Adventure! by Gakken,5.0,Five Stars,It was good and my child loves it
RNARCGKLAUG1T,B00SUSUDCO,Funko POP Movie: Marvel Avengers 2 Hulk Bobble Head Vinyl Figure,4.0,Four Stars,It's a bobble head
R1AQTSA0L4IEWA,B00C6Q1Z6E,Disney Frozen Sparkle Princess Elsa Doll(Discontinued by manufacturer),5.0,Five Stars,My 4 yr old granddaughter loved her
R37RE75B7D6ELM,B004S8F7QM,Cards Against Humanity,5.0,great for laughs,This is the funniest game ever and we live introducing it to friends.  We laugh so much when we play.  Can't recommend it highly enough.
RBHCEWD59WF8V,B00MF3SAF2,Teenitor 3.7V 680mAh 20C Lipo Battery(4PCS) with 5 In 1 X5 Battery Charger for Syma X5C X5C-1 X5SW X5SC X5A X5 & Cheerson CX-30W - Batteries Upgrade - Longer Flight Time Parts,4.0,Four Stars,Good
R3AB5RA1P0R8RQ,B001PGTNK6,Step2 787800 Naturally Playful Sand & Water Center,5.0,Five Stars,Good price.  Great product.  This is the second one that I have bought and this was the best price.
R3KP9RNHDN4J5X,B00CPHX6WA,Melissa & Doug Hi-Rise Wooden Dollhouse With 15 pcs Furniture - Garage and Working Elevator,3.0,Three Stars,A few pieces were glued with pieces offset and a one had smeared paint. Those were a bit disappointing.
R2Q43QB0AH61EL,B00A3U895K,MATTER OF FACT - The Trivia Challenge Board Game,5.0,Five Stars,Great game
R120V739WYXMDW,B00PYJNW48,Dazzling Toys Foam Rocket Launcher Pack of 12 Sets Kids Educational Toy Gift,5.0,Five Stars,thanks
R5YCBJTUM8TUB,B002WPU90W,Tinkerbell Plush Doll and Throw Blanket Set,5.0,She was very pleased.,Gift for my granddaughter.  She was very pleased.
R3LT49LTNIA1AN,B000KHZ044,"Intex Floating Recliner Inflatable Lounge, 71 X 53-Inch (Colors May Vary)",5.0,Great,Good quality heavy duty  float. great for pool!!
RLCYHM9W11K4S,B00WOZCV2Y,Traxxas Slash 4 x 4 BL S.C. RTR Race Truck with On Board Audio (1/10 Scale),5.0,Five Stars,A+++
R3MJI80APASSXG,B00M5ATH3E,Disney Sparkle Princess Ariel Doll,5.0,We lost the shoes quickly but besides that she is perfect!,My two year old daughter loves this Ariel doll! We lost the shoes quickly but besides that she is perfect!
RLQUS7HL8BBSQ,B0007SV7LG,200 pc Poker Set In Aluminum Case (Styles Will Vary),4.0,Great for casual poker,"Texas Hold 'Em just isn't the same without poker chips. The poker chips in this set are a good weight, very durable. And they've got that great sound you want from your chips when they hit the pot. The cards aren't the greatest, but I have a twelve pack of Bicycle decks so I'm all set. The case is a great size, we've taken this set on multiple vacations and it isn't inconvenient at all. Incredible value for the price, although you probably won't be playing with more than two or three people unless you've got more chips/you buy more.<br /><br />One star off because these are pretty cheap chips, and so there is some odd dusty residue on them even though they come wrapped in plastic. I suggest wiping them down like we did, it feels a lot better afterwards. Also probably eliminates some nasty toxins."
R3KUOY8UBRWR42,B005R2HRZ2,Cutting Fruits Cooking Playset for Kids with Cutting Board,1.0,The only good thing is it ship on time,"The quality of this item is poorly made. I saw missing Velcro on the banana, also crack on the apple.  The only good thing is it ship on time."
RB0C9RTIQFZE2,B007PWM1V2,Delta Enterprise Spiderman Chair Desk with Storage Bin,5.0,Pretty sturdy. My son is pretty big for his ...,Bought this for my son for his 3rd birthday he loves it. My dad put it together hes the one with all the tools. Pretty sturdy. My son is pretty big for his age 40inches tall and 40lbs it doesnt seem its going to break and he sits in it with plenty of room.
R3GGA7X49T9IB9,B002LHA74O,Super Jumbo Playing Cards by S&S Worldwide,5.0,Five Stars,great gift
R2AOZDWR1VPX0A,B00PJ2U9NC,One Night Ultimate Werewolf Daybreak,5.0,Nice Expansion for a Very Cool Game,"We love One Night Ultimate Werewolf, and this expansion (fully playable on its own) gives us more reasons to love it. We have all the cards in one box and mix and match most of the time. When we show the game to new people, we start out with the basic set of cards for a few rounds. Then we start throwing in cards like the Apprentice Seer, Mystic Wolf and Witch and explain those roles. I like the Revealer, who looks at a player's card and turns it face up unless that player is a Werewolf, in which case the card gets turned face down; when I'm the Revealer I like to announce who I am before we open our eyes so no one thinks I just see the card and lie.<br /><br />Lying is a major factor in this game, and it takes a little while to get the hang of it. It's super-simple, too; basically, the Villagers (everyone but the Werewolves) win if they shoot the Werewolves (in gameplay, this simply involves pointing fingers at them ;)), and the Werewolves win if they don't get shot. 3-10 players (you can play more with expansions, I guess, but the most we've played with so far is seven). Three players is OK but I really prefer a minimum of four. But if only three people are around, I'll always play. :)<br /><br />The game is best played with the companion app for cell phone or tablet placed on the table. In the night phase all players close their eyes and perform the actions of their character, as bidden by the voices in the app. Background sounds can block out the sounds of people swapping or otherwise moving cards around. Then in the day phase you wake up and start trying to figure out who's who and see if any werewolves are going to get killed (or survive).<br /><br />I was in on the Kickstarter for the upcoming One Night Ultimate Vampire game and am looking forward to adding those cards to the lineup."
R36IGY4V5HST4M,B0015U64YU,"23"" 6-String Acoustic Guitar - Kids Educational Toy - Assorted Colors",1.0,Spend a few more bucks for something else.,Definitely not worth the price. Spend $10 more and get something a bit more sturdy. The strings broke after 5 mins and that was just with me testing it out! They show all of these lovely colors and I got the normal &#34;natural wood&#34; color.....
R3BQKL1PN76LKR,B00178ORIA,Baseball Photo Bobble Head,5.0,I just love the bobble heads,I just love the bobble heads. I am clerical in an office environment and the staff is having a contest that has a baseball theme. The bobbleheads just added the finishing touch to the atmosphere. I am so glad that I found them on your website.
R3EX37LX8DO2OB,B00UI8WX4U,Disney Kids Inflatable Arm Floats Pool Toy with Repair Kit,2.0,unhappy,"Received item. Once taken out and blown up, one floating will not stay inflated. Material is very thin."
R2X5FYH2SRGH6K,B01292FEO8,"29"" Edgar Allen Crow ""The Raven"" Decorative Halloween Bird Figure",5.0,Great Joe Spencer Doll,Wonderfully well made Joe Spencer Halloween Edgar Allen Crow.  A lot of detail was given in the making.  It is quite large and heavy<br />and sits very well on its own.  Love it.
R3SUWQ5EG35JR0,B00MW0Y9LM,Little Live Pets Butterfly Precious Wings,1.0,Just flaps wings...,"The butterfly is pretty, but I guess we had expectations for it to do ....something. It does flap it's wings. Maybe that's all a butterfly toy is supposed to do. My daughter is actually scared of it."
R35KHLZJG1RKQN,B003FHXMDC,Doctor Who 11th Doctor Sonic Screwdriver,5.0,This was a huge hit and the young Dr. ...,This was a huge hit and the young Dr. Who fan played with it for hours and built his Halloween costume around it and around a burgundy bowtie also purchased on Amazon.
R1FY44K8I0OJGN,B0062DQULC,Magic: the Gathering - Wall of Razors - Stronghold,4.0,Four Stars,its a good card for a defender/wall deck
R1DBBVWS4S149D,B0026IUN06,Deluxe Wood Card Holder by S&S Worldwide,5.0,Five Stars,It was exactly what it appeared to be and what I wanted.
REV677ZZ74KRB,B00Y09R1RM,"MTARA Iron Man Spiderman Superman Batman Hulk Wolverine 8 Mini Figures Set Lego Fit Free, Colorful",5.0,Five Stars,great set at a good price
R2UEN7WF02I6SV,B000H67LEA,Child Glinda the Good Witch Crown,1.0,"Fits HUGE, color is opaque pink, permanent creases in the sides of the crown.","What I received was not at all what is pictured.  This would never fit a child firstly...it is too big on my adult head with a big curly wig on, and the crown I got was OPAQUE PINK and not translucent white like it should be (and how its pictured).  It was also smashed completely flat to fit into its &#34;packaging&#34; which made permanent creases in the sides of the crown, making it more football shaped and not round like pictured.  If you need a quick crown for Glinda it's fine I guess if you don't care about accuracy...its very cheap though and youll have to augment it to make it fit."
R38DMZ2SPFK59K,B000X4GNO0,Disney Princess Carriage EVA Lamp,4.0,Four Stars,"Cute lamp, but it seems to get hot after use."
R2QDNZYVEX9X14,B00TOVMXW4,Playskool Heroes Transformers Rescue Bots High Tide Rescue Rig Playset,2.0,More junk from Rescue Bots,"Any parent familiar with the Rescue Bots line for over a year is by now frustrated with how flimsy the toys have become.  When my son was first introduced to the line it was the Energize series that was sturdy, large, and actually transformed. Like it's recent counterparts, High Tide is a poorly designed and made knock-off of what a great Rescue Bots toy should be.<br />The instructions were confusing in that the pictures did not always match how the toy is actually made. The decals also did not all match the numbering indicated.<br />High Tide himself only folds in half and the cardboard cutouts of Servo and Cody will be lucky to last more than a day. Decals are already peeling, and platforms that are supposed to slide will fall right off.<br />If your kids went crazy over the new recruits like Salvage, Blurr, and High Tide then they will love having this Transformer to add to their collection. Otherwise just pass it up and buy them one of the new Star Wars playsets from the same Playskool Heroes line."
R3879GIC7TD41T,B000FS70QE,Melissa & Doug Farm Animals Jumbo Knob Wooden Puzzle,3.0,"She loves it, but.... I ...","She loves it, but....I think I've given my niece a new weapon. I recall loving this kind of thing as a kid too."
R1AGZ2TNO6R5P9,B008EYPM52,Magic: the Gathering - Door to Nothingness (203) - Magic 2013,5.0,Great,Funny card mainly just to mess with people.<br />Worth the dollar
RSFSSE3B0J42,B001602IOO,"5""X8"" Black Velvet Dice Bag with Blue Satin Lining by Koplow Games",5.0,Five Stars,So pretty. I'm using this as part of my Renaissance Faire garb :)
R25DNPOLGQXK31,B00WE781XK,NightHawk DM007(tm) Wall Charger Pack - Wall Charger & Two Batteries for NightHawk DM007 Spy Explorers Quadcopter,5.0,Five Stars,Never hurts to have extra batteries charged up and ready to go.
R3HZWCVCDG1L2G,B009UIAHQK,Melissa & Doug Pinball Arcade - Travel Toy With 6 Pinball Games,5.0,Five Stars,Very cute!
RX601MZL63GFZ,B007MUFPYC,"Pokemon Best Wishes Banpresto DX Plush Doll Toy - 47732 - 11"" Minccino / Chillarmy",5.0,Five Stars,This toy is well made and adored by my 10 year old. Thanks to the sellers for prompt shipping~
R2V81KNE324HRF,B00GSZ3T7M,WolVol Bump & Go Action Electric Police Car Toy with Lights and Sirens,1.0,One Star,I dont recommand to but this Toy
R25MMIMC8IVMRN,B00486TI3M,Rivals for Catan,5.0,Fun!,Great game for two
RQJ0MK01LJCZS,B007250YCA,Yunzi Double Convex Go Stones with Bamboo Bowls - 9.2mm stones (Size 33),5.0,they were lovely & had a nice heft. The opacity of the black stones when ...,"- The stones arrived in plastic bags, which were inside the bowls--the bowls themselves were situated in the carrying bag. Once they were washed & oiled (more on this below), they were lovely & had a nice heft. The opacity of the black stones when held up to the light was variable, but on the board they are uniform in color. I received at least 7 extras of each color, with only one broken stone.<br />- The bowls are pleasant enough; I would prefer solid wood, but wanted my limited budget to go toward maximally-sized stones. The bowls hold the stones with a little room to spare & seem solid with well-fitting lids. As I've just received them I can't comment on any issues with cracks forming between the pressed strips although I've no reason for concern yet; they seem perfectly sound.<br />- The bag is pragmatic, although the side-loading feature is clever, with a simple thick fabric square sewn into the bottom to keep the bowls from rubbing against one another. A nice touch is metal feet on the bottom of the bag, keeping the bottom from additional wear. Of all the elements, the bag seems most likely to expire first, but I'm confident that--with reasonable handling--that shouldn't be a concern for some time.<br />- Washing & Oiling the Stones:<br /> As is mentioned on the Yellow Mountain website, & a number of other go-related fora, yunzi stones come in a protective powder & must at least be washed before they can be used. After washing & drying thoroughly, it is recommended that one oil the stones both for aesthetic reasons & to protect against the stones scratching. It is important to use a non-drying oil, such as sewing machine oil, so that the stones do not become gummy (vegetable oils, for example, are not to be used for this very reason). Once the stones are oiled, & the excess rubbed off, they have a beautiful matte luster. The process can take a couple hours, but it is most definitely worth it.<br />- Verdict:<br />Highly recommended; the price is a bargain; you pay less for bamboo bowls, but get more stone mass for your $. Expect to invest a little time & effort before they're ready to play, but expect also a nice payoff in the end."
R3MZR7F6NBUSJ0,B00HFJNHCM,The Gruffalo - Deep Dark Wood Game,3.0,Three Stars,So small
R3UGHMDZDCFDRT,B0115QZCJG,30 First Builder Blocks - Big Jumbo Interlocking Stacking Building Bricks Toddler Toys Construction,1.0,This product is so much smaller in real life than ...,"This product is so much smaller in real life than it is potrayed in the picture. if you truly are looking for jumbo blocks (as the name implies) then this is not the product for you. it only has the rectangle blocks so it limits building options. in short, this product is wack, don't get it."
R1JYQFFPKGJ4M1,B00ILDJW6Q,Baby Alive Brushy Brushy Baby Doll - Blonde,5.0,Five Stars,The kids love it
R3GTF5EQ9TUKDK,B0127E95NO,New Disney Frozen - Princess Anna of Arendelle LOZ Nanoblocks Mini Figure Lego Toy Real Hobby Series Total 280pcs,5.0,Five Stars,love it
RJJNDEE9CIU9C,B001BS3FHU,"Crazy Aaron's Thinking Putty, 3.2 Ounce",5.0,Such an amazing product! My son and I have had lots ...,Such an amazing product! My son and I have had lots of fun playing with it. Works really well. Only problem I have is that it is extremely hard to get all of the putty off of the magnet. I think it would be better if the magnet was packaged in a plastic wrap instead of directly with the putty.
R106TEKB1JE233,B00CBEO0GI,"Jim Stott's Ultimate Card Magic Kit Featuring a Svengali Deck, Marked Deck, Vanishing Card Case, Magic Card Box, Secret Website, Instructional Videos and Much More!",5.0,Good starter kit for my 10 year old who loves ...,"Good starter kit for my 10 year old who loves card tricks. Most of the tricks are pretty easy to learn, the hard part is spending the time and effort to practice so they really do look like magic. But if you are prepared to put in the time, this is a good kit."
R1VTTFIO5A1X23,B0019665DK,"Crayola Pip-Squeaks Skinnies Washable Markers, 64 count, Great for Home or School, Perfect Art Tools",4.0,Four Stars,Do what they need to!
R1GE23E6DXWPTS,B00993H82M,"WindNSun WhirlyGig Outdoor Animated Decor, Owl",5.0,"Great addition to the backyard, fenceline or garden",These spinners are pretty sturdy and fun to watch. I have four of them now in the backyard. They will fade and crack a bit so don't expect them to last for years and years. Easy to assemble and adds to the yard.
R36YEEX534ENHX,B004774X5U,Takara Tomy BD145DS  Beyblades Japanese Metal Fusion Battle Top Starter,5.0,Five Stars,"Great bey, can't be beat!"
R277J97WF8WYYB,B00YH1RX3U,"Walkera Scout X4 Lower Skid Landing Mounting Pipe Scout X4(SJ)-Z-03 (Conversion) - FAST FREE SHIPPING FROM Orlando, Florida USA!",4.0,https: //youtu.,https://youtu.be/XRIlIN1fJPg
R1KOKW5P8X8ZDQ,B00SMSD00O,Good Smile Metroid: Other M Samus Aran Figma Action Figure,5.0,It was an awesome birthday gift for a long time friend,Thank you very very much for this! It was an awesome birthday gift for a long time friend. He nearly cried when he got it. Thanks you very much!
R36Q50XUVDQ6L9,B003G55KVA,Monkey Figures 25 Tiny Plastic Monkey Figures Party Favors by A&A,5.0,perfect cupcake toppers,"So cute, perfect cupcake toppers!"
R20L2WUFW0KZK1,B00OBQEWSK,Star Wars Rebels Exclusive 12 Inch Action Figure 6-Pack Heroes and Villains,5.0,My 5 year old nephew loves it! It was ...,My 5 year old nephew loves it! It was definitely an eye catcher at the Star Wars themed party because of the size! He was so excited when he opened his gift! The only problem now is he and his younger brother fight over playing with them!
RLBQJIX6Z6AUX,B00GBJGK08,Yu-Gi-Oh! - Vampire Kingdom (SHSP-EN064) - Shadow Specters - 1st Edition - Common,5.0,Five Stars,"Perfect foundation for vampire deck, this card came in great condition and was pretty much new"
R12UKSZJ9CRDCB,B00WISXT3W,Photo Booth Prop Sign Printed on 65 Lb Card Stock White,3.0,Fit great on top of the photo booth basket after I ...,Was surprised it was only 8x10 on regular printer paper.  Fit great on top of the photo booth basket after I glued it to poster board.
R2ZAWH6S58X8JJ,B008WAEONE,Gone Fishing Tackle Box,5.0,Five Stars,Very pleased. Nice addition to my Fairy garden
R1E3M9VZHVX5Z4,B004S8F7QM,Cards Against Humanity,5.0,Five Stars,"Great party game, always good to have around when you're with your friends."
R248Z341R1A,B00S7M4AWC,Finex Mickey Minnie Mouse Costume Deluxe Fabric Ears HeadbandSet of 2,4.0,Four Stars,wonderful!
R1WAGUYPD31M9W,B0047B8COO,"MIP 08123 C-CVD Kit Stampede and Rustler, VXL/XL-5",1.0,Don't bother! Fit is terrible!,"Too short!!  Mine pop out of the yoke anytime the truck cartwheels. I have adjusted the yoke as far out as possible.  Yesterday the outside pin popped out, sliced through 50% of my A arm... Lasted about a month of just casual bashing.  Also they use set screws on the output shaft of the universal instead of the current setscrew/pin design."
RL9165S7128D8,B005E7BDXW,Pocoyo And Friends Swiggle Traks Feature Track With Bridge,5.0,great birthday gift,I gave this as a birthday gift to a 2 yr. old & he loved it.
R3E8SM8ZQZSCCI,B009Z7E8GG,"Play-Doh Plus Color Set, NET WT 8OZ, 8-Pack",5.0,Five Stars,good for price
R2BCDUKIV55J0,B00K2MTCLE,Harry Potter Vintage Diary Planner Journal Book Agenda Notebook,5.0,Five Stars,loved it
R1S0ZHQKHX2KTY,B00YZXESKG,Cute Pocoyo Bag for Picnic or School Backpack,5.0,Five Stars,Nephew loved his new backpack!
R2OIJZW5YOO2W9,B00C3WXJHY,Play-Doh Sweet Shoppe Ice Cream Sundae Cart Playset,4.0,Four Stars,good for price
R1LV1DFZV9HAJB,B000MFIJRE,"Moots Marmot Plush Stuffed Animal, 13 inch Long",4.0,They loved it.,A cute little Marmot - used it in VBS with the preschoolers.  They loved it.
R2O8UUBLL5R1AU,B0002HYCMI,Haba Clutching Toys,5.0,Great for infants across the board,i bought this toy for my 4 month old and it is officially one of his first toys to grab onto with one or both hands its great fun to watch.  We also brought it on vacation with an 11-month old and she went bananas over it and would not put it down.  love it.
R1ZM65LPNGBH46,B005XUI5AE,Fisher-Price Loving Family Parents Bedroom,5.0,Love it,This is a great addition to furniture for the doll house
R238IL87F9Z2GW,B00O6LQQHK,Little Tikes Giggly Gears Twirl Table Playset,4.0,Nice toy,"Nice toy, do not expect instruction to assamble it there are some basic, however if to have fun assamble"
R35V0BFY23PLLA,B007JWWTF6,Janod Story Box Farm,5.0,which is awesome.,"this is a daily toy in our home! The tractor fits on the wooden tracks (brio, IKEA) as well, which is awesome."
R3JR77R18KAWMR,B00MYL90RW,"Marvel Avengers Birthday Party Banner, Party Supplies",4.0,"Cute and well made, but mis-spelled","It's super cute and good quality, but they spelled &#34;Birthday&#34; wrong... I opened it up and it said &#34;HAPPY BIRTDHAY&#34; (mixed up the D and the H)... we thought it was hilarious and it actually ended up being a funny addition to the party theme, BUT if that's something that would bother you, then this review might matter to you<br /><br />All in all it was very cute and well made minus the spelling error"
R1X71WO6UJ1AFS,B00SUNE0SM,InGenious Hard Case for C. A. H. Card Game with 6 Moveable Dividers,5.0,Five Stars,Does the job and keep the cards neat. Separate Velcro adjustable walls. High quality
R1JD2JC509B403,B00U3EQ7M8,Tokyo Ghoul Capsule Rubber Mascot Petit 6P Full Set Key Chain JAPAN,5.0,Five Stars,looks just like the picture. no complaints. :)
R3K315C1YE382A,B010L55DZ0,Bestpriceam® Mini USB Clip Mp3 Player LCD Screen Support 32gb Micro Sd Tf Card Hot Pink,5.0,Five Stars,"Awesome buy, great Christmas gifts at an affordable price. Thanks so much"
R38G9LCZFD72RS,B00ILYI2YS,Disguise Disney's Frozen Elsa Snow Queen Gown Classic Girls Costume,5.0,Five Stars,daughter is very happy
R2BQUDRISII26K,B00S7L7M5A,Rubie's Costume Avengers 2 Age of Ultron Child's Deluxe Hawkeye Costume,4.0,Hawkeye costume,Really cool. Size medium fit a 10 years old girl (which use 10-12 size) with room to grow.  Minus 1 star because the boot cover for shoes run small (no way to make it cover the shoes) and they're attached to the pants.
R1MI9NM0ZZXEQ2,B00COQB2I2,Pirate Ship Original 3D Crystal Assembly Puzzle _ Black Tint Version,3.0,Three Stars,Each piece doesn't stay on very well.  It split couple times in order to complete the whole piece.
RYLXMLPKBOVF8,B00PY78FB0,RC 4WD Z-T0129 Rc4wd Mud Basher 2.2 Scale Tractor Tires,4.0,Huge!,These things are gigantic!
RYSX3GL3U1H4F,B001UY45DI,Sight Words Level 2 Bingo Game,4.0,Fun way to learn sight words.,I bought this game for a charity event at my children's school.  It went into a young reader's small gift basket for K-1st graders.  Apparently it was a big hit because it helped raise $50 at the auction.  I would buy it again at higher level for my now 1st grader.  Seems like a fun way to help kids learn their sight words.
R6NTKPBFXMI19,B00CMNX5VE,VTech Doc McStuffins Talk and Trace Clipboard Toy,1.0,One Star,Product stopped working within a month I ordered it... I wish I could get my money back...
R1EC61TLGKT1PE,B00WJ1OOIW,"LeapFrog LeapTV Doodlecraft starring Mr. Pencil Educational, Active Video",5.0,Building fun for the Younger Set!,"This is absolutely, hands-down, my 5 year-old twin daughters' favorite game.<br /><br />Their older brothers love to play mine craft, but it is far too difficult for five year-olds (and the boys won't let them near their cities anyway!!!)<br />My daughters have really enjoyed building their cities and decorating them with their very own style and flair!<br /><br />There is a lot of subtle education here. For example, when the players are able to paint and decorate their buildings, they are displayed as a flattened version of a 3 D figure that would be folded up. There is a lot of geometric reasoning that goes on.<br /><br />The quests keep things &#34;competitive&#34; for task oriented children, and players can choose to clean up or not clean up their towns.<br /><br />This is a game in which I have to set some clear time limits with my girls or they would literally play all day!<br /><br />Disclosure: I was given a copy of this game to facilitate my review. However, as always, all opinions are my own."
R2PRCGKCV5ULG0,B000GZGE3Q,Melissa & Doug Deluxe Chomp and Clack Alligator Plush,5.0,Fun Walking Aid for Toddlers,"This is perfect for a toddler just learning to walk.  It's fun and sturdy and once my little guy got the hang of it, he just boosted himself up and there he went wall to wall across the room.  We'd turn it around for him and laughing away, there he went again.  My co-worker recommended this to me and going forward, I'll recommend it to everyone as well."
R383X8YEQOQU38,B00RQ24BVE,6 in 1 X6 Battery Charger for Hubsan X4 H107l H107c H107d Wltoys V977 V930 V202 V252 V939 V933 V955 UDI U816 U816a U830 JXD 385 388 392 Syma X5 X5c Jjrc 1000a 1000b 5000 DFD F180,5.0,You need a strong USB source to charge multiple batteries quickly but it works well.,Works great.  You can charge multiple batteries at the same time.  The reason some people report it taking so long to charge if you put more on it is because you need a USB source that provides a lot of current.  If you use an iPad charger which can provide 2A then you can charge several at a time in the same short time as you could charge one.  But if you use a generic iPhone charger which is only rated for 500ma and actually only puts out less then it will take 3x as long if you put on 3 devices.
R2V90B0K7WI6OF,B009HOP8FC,SpongeBob SquarePants,1.0,One Star,They to small
RBM0Y0J5WFOVG,B00411M3H2,Rubies DC Super Heroes Collection Deluxe Wonder Woman Costume,5.0,Five Stars,daughter loves it thanx
RM881OZSB4RN,B001BKX0V4,Little Tikes EasyScore Basketball Set,5.0,Five Stars,"Nice size, perfect for a 2-4 year old, highly recommended"
R1RC75IKJP8YY0,B001H00156,Rhode Island Novelty (Pack of 25) Inflatable Rock Star Electric Guitar,1.0,Couldn't blow all the way up. As soon as ...,Couldn't blow all the way up. As soon as you quit blowing the air would be 1/3 of the way out. So always somewhat flat.
R2D6RJS83976V8,B00U7EXD4Y,Flutterbye- Fairy Princess,4.0,Will be purchasing another,I received this as part of the bzzz agent campaign and I can say that we did enjoy the product. I was a little weary on the fact that it advised to have hair pulled back while using it but we have t had any incidents so far which is great. It charges bery quickly with a usb which is very convenient and it take a little practice to make sure the fairy doesn't crash all over the place but I will say we all had fun trying to get the hang of it. My daughter is 6 and she got the hang of it pretty quickly. We will more than likely be purchasing another one for our step daughter as well!
R307MEMBQSRYMD,B00TJSJWQ2,Syma X5 X5c Quadcopter Full Part Set 4*motors Propellers Landing Skid Protectors Motor Base White,5.0,Five Stars,Grate
R27SHCEELIZG2B,B00CXX9VN4,Disney Villains - Advanced Graphics Life Size Cardboard Standup,5.0,USED her for a product display in the Hair Salon ...,USED her for a product display in the Hair Salon.  She got alot of attention!!!  & she sold a whole lot of product too!!!! =)
R2CWHTSDFA4WD4,B0042ESHHI,Barbie Sisters Barbie and Stacie Dolls 2-Pack,5.0,Five Stars,it was good
R3E93TQIXZOZWK,B00T3XFCSK,Meteor,5.0,Five Stars,Awesome game
R1QKPY4LVAQXAA,B000VNXSS2,"Melissa & Doug Wooden Grocery Store and Lemonade Stand - Reversible Awning, 9 Bins, Chalkboards",4.0,I put it together myself and I didn't do the best job. My fault,"I may have bought this a little too late. I think if I got it when my girls were a little younger, it would have been a bigger hit. I put it together myself and I didn't do the best job. My fault. I think!<br />Kids use it occasionally- and use their imagination to make it other things like a drive through. Prob prefect for kids aged 2-5"
R18XL15HUKFCIH,B00PSZLHWM,Minecraft Figure 4-pack Hostile Mobs Set,5.0,Five Stars,very happy with purchase
R2AV78U1X597SU,B00V3CC7XM,"Handcrafted Nautical Decor Wooden Old Ironsides Sloop Model Yacht 26"" - Model Ship - Model Sailing Boat Decoration Toy Figure",5.0,A REAL BEAUTY!,"This sloop 2-26&#34; has given me more pleasure than anything that I have purchased on Amazon. It is so well made that I would have paid 5 times the asking price. A real beauty. The sails go together in a snap, even a land lubber could put it together."
R27FD76Q8XG7SJ,B003W0PBR2,Crayola 99-3000 96Sheet Construct Paper,4.0,Four Stars,Good quality. Nice selection. Hours of fun!
R3OWYPD3EE1CIW,B00L6JDC3G,"Webkinz 8.5"" Flutter Pig Plush",4.0,Four Stars,Thank you
RN786KZBAPA82,B00E4FNWA2,Transformers Generations Deluxe Class Crosscut Figure,5.0,Five Stars,nice
R1BRL73PWR6J0Z,B005NHTH7C,Fun Express Flipping Wind-Up Lady Bugs (1 Dozen),5.0,"do cool flips, and will be the perfect favor for ...","These toys meet and exceed my expectations! They are cute, do cool flips, and will be the perfect favor for birthday party!!!"
R3MEDW6VJKFK6L,B003DVLRKA,"Party Favors Pack, Favors and Bags by Unique",5.0,Great size but never figured out the ribbon mechanism,Great size but never figured out the ribbon mechanism.  Not a reflection on the product but more the excitement of the children waiting to see what was inside!
R8VOU7A2A0705,B00YSSZI5M,Monster High Kieran Valentine & Djinni Whisp Grant SDCC 2015 Exclusive 2 Pack,5.0,Great packaging. We have been waiting for just Valentine ...,Great packaging. We have been waiting for just Valentine for quite sometime. Getting a double surprise was fantastic. Price well within what we expected for collector piece!
R5LLHG6KFAEIA,B004PAB7QC,Little Tikes TotSports Easy Score Basketball Set,5.0,Very happy with it,Well made! Very happy with it! My little girl loves it!!
R1K5VUQFOZR0DX,B00WUNGSC4,Great Deal(TM) Kids Xylophone,1.0,One Star,Wish it would have had the size of it.
R1A7RFC87Z30U0,B003O0G0S4,CX Blaster Water Balloon Launcher - 150 Yards,4.0,great product,Love these! Have bought four. I am a youth pastor and we use these for everything.
R19U44JZGARAHL,B000A0IBV0,Beach Toys Set(7-Pieces),3.0,The rake is very cheaply made and seems like it will break easily,"Cute set, but once you take everything out of the bag you cannot put it back in. The rake is very cheaply made and seems like it will break easily."
